Codigo_Unico,Categoria,Sub_Categoria,Senioridade,modelo,Categoria_Candidaturas,Habilidade,Mencionada
19d906b6-39df-42d7-a5e2-0ce959da40da,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,REMOTO,0 Candidaturas,GRAPHQL,1
410513f6-dfef-4bdd-a162-69ed43f8f36b,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,0 Candidaturas,GRAPHQL,1
46a29c88-bffa-41b6-89d2-0721d266a6bf,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,REMOTO,Entre 51 e 100 Candidaturas,GRAPHQL,1
5c5ce7a2-5ba4-4e3f-8bf5-e003e0431a0b,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,ASSISTENTE,HÍBRIDO,0 Candidaturas,GRAPHQL,1
66487113-e4f7-43db-a475-d0a0b52bcc4f,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,PLENO-SÊNIOR,REMOTO,0 Candidaturas,GRAPHQL,1
fa163c93-c96b-414d-a4dc-babdf71562b7,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,ASSISTENTE,HÍBRIDO,0 Candidaturas,GRAPHQL,1
11a66cb7-772d-4295-9060-313bbc213335,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,ASSISTENTE,OUTRO,0 Candidaturas,GRAPHQL,1
3316aa76-59db-4b12-86e2-ffd6365da6d7,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,OUTRO,0 Candidaturas,GRAPHQL,1
b043b700-ab76-4c09-bcdd-994c477418ed,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,PRESENCIAL,Entre 26 e 50 Candidaturas,GRAPHQL,1
385e7a71-098e-49f8-abde-61e10698a889,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,0 Candidaturas,GRAPHQL,1
c2437e42-a939-4988-a720-a7f789306933,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,GRAPHQL,1
62954c9b-9c27-44c5-89c2-71b67ea80a7e,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,NÃO INFORMADO,HÍBRIDO,0 Candidaturas,GRAPHQL,1
c5d2838e-deb6-4c65-afde-098b4a08c70e,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,0 Candidaturas,GRAPHQL,1
a87f0161-71eb-4585-b034-c22222891973,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,OUTRO,0 Candidaturas,GRAPHQL,1
43d8e8f9-4ed7-4ecd-af9c-3bcb984f3e9f,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,PRESENCIAL,Entre 26 e 50 Candidaturas,GRAPHQL,1
a6c79ef5-a32c-4b0d-81fa-9f93bfe877e7,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,REMOTO,0 Candidaturas,GRAPHQL,1
8b740781-6590-4e04-bc9d-79b14e37d464,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,PLENO-SÊNIOR,REMOTO,0 Candidaturas,GRAPHQL,1
a442d782-a58d-483e-a328-841eb27d3a4b,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,OUTRO,0 Candidaturas,GRAPHQL,1
a0ed0f32-cb95-4bab-9e4a-28dc55961d32,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,GRAPHQL,1
b84cd0c1-0209-4708-a3ae-3fc84c0c4d7d,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,OUTRO,0 Candidaturas,GRAPHQL,1
b984a226-15b1-4b85-af3d-b07b4c8ebf9d,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,ASSISTENTE,HÍBRIDO,0 Candidaturas,GRAPHQL,1
d9952b45-6128-4796-9077-b1c5a94799b8,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,OUTRO,0 Candidaturas,GRAPHQL,1
41e36e5c-e085-424a-8f8c-1d3befcaea4c,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,Entre 26 e 50 Candidaturas,GRAPHQL,1
8c2ddb03-ad03-43a0-ad64-9e6cff26a0e6,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,GRAPHQL,1
ef831ef6-9e64-41b0-b13f-771e564d946b,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,PRESENCIAL,Até 25 Candidaturas,GRAPHQL,1
46bf7399-e157-4edb-b326-e54e8237c3cd,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,GRAPHQL,1
1b66dacf-404e-435e-8330-b14f8d3269f7,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Até 25 Candidaturas,GRAPHQL,1
fff98f1a-47e4-42f2-ac36-528b8be91a9c,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,REMOTO,Até 25 Candidaturas,GRAPHQL,1
6b725eab-ddcf-4f6d-905f-8e63592c788d,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,REMOTO,Até 25 Candidaturas,GRAPHQL,1
78bc6d7f-4928-4e2d-96bf-f7d7db232c2e,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,HÍBRIDO,Até 25 Candidaturas,GRAPHQL,1
e8d38b6d-9038-4e91-99a8-b451d68536a8,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Até 25 Candidaturas,GRAPHQL,1
5d8a6752-78c8-44a2-a563-c9d8921cb9f0,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Até 25 Candidaturas,GRAPHQL,1
38668717-c45e-4ed0-a8ce-3b6473455bcd,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,GRAPHQL,1
1935610c-5e29-40e7-9f8e-60bfa4476b58,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,HÍBRIDO,Até 25 Candidaturas,GRAPHQL,1
f3746023-d9b9-4284-a94c-b15ed37c335f,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,HÍBRIDO,Até 25 Candidaturas,GRAPHQL,1
699b360c-f656-4280-8de9-aeb969375650,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,REMOTO,Até 25 Candidaturas,GRAPHQL,1
e02f20e8-c681-4533-9a18-0712c0c6213b,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,PLENO-SÊNIOR,REMOTO,Até 25 Candidaturas,GRAPHQL,1
475d7117-cb85-4d42-9a20-0e9276c4eeca,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,OUTRO,Até 25 Candidaturas,GRAPHQL,1
00f0e8a5-99f8-4618-a027-301c8654e038,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,PRESENCIAL,0 Candidaturas,GRAPHQL,1
9a1aa61b-3256-41bf-96eb-ccccebc68de1,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,PLENO-SÊNIOR,REMOTO,Até 25 Candidaturas,GRAPHQL,1
205df357-8395-4e31-aec8-9f18d0844863,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Até 25 Candidaturas,GRAPHQL,1
c1c0dcea-dc7b-4041-9c02-c80dc5bf98cc,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,NÃO INFORMADO,OUTRO,0 Candidaturas,GRAPHQL,1
13cb0864-d727-41cd-b3a7-1d30e898bc0b,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,PLENO-SÊNIOR,REMOTO,0 Candidaturas,GRAPHQL,1
85424310-4748-4740-9780-5235cf31c676,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,HÍBRIDO,Entre 101 e 200 Candidaturas,GRAPHQL,1
921eb43d-29e7-4077-9c68-34ec9ac8d207,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,HÍBRIDO,Entre 101 e 200 Candidaturas,GRAPHQL,1
ba0c69ee-ede1-4821-9c6d-06261b432a6d,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,GRAPHQL,1
8937de97-2391-4f57-8064-5044449472e4,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,GRAPHQL,1
0715ba13-994b-4e24-b665-6e963687aa33,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,GRAPHQL,1
7de48076-1576-4fd0-85aa-eed7240f7d66,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,HACKING,1
5d1855f0-8dd9-49c1-8316-dda628078083,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,HÍBRIDO,Entre 101 e 200 Candidaturas,HACKING,1
1ca85ffd-1e7e-4859-a4b9-2218906bbec9,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,HÍBRIDO,Entre 101 e 200 Candidaturas,HACKING,1
50706bb1-d4fd-4bee-996f-e8b908e7cf2f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,HACKING,1
58ff068d-4ca1-4d92-858a-14a65183ca75,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,Entre 26 e 50 Candidaturas,HACKING,1
2da4774b-ccbe-4d0b-bcf5-44f1005ba149,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,Até 25 Candidaturas,HACKING,1
e3c6c2ce-5f6d-4f11-b440-fee0650fd81b,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
2fef6b18-3b9e-4c7c-ab1d-e95e7024eb5b,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,NÃO INFORMADO,HÍBRIDO,0 Candidaturas,HADOOP,1
f5d35586-3a57-4f94-bf27-49cd21eea228,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
0fa95d40-a898-47cb-94a2-b132aa397aaa,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,HADOOP,1
1daeddfb-5a94-4901-a099-9392d69aa575,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 26 e 50 Candidaturas,HADOOP,1
05637854-106b-4504-a5b7-a4641029fd71,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,HADOOP,1
af72753e-825e-4d72-8028-3f90a2800274,DADOS/BI,ENGENHARIA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,HADOOP,1
3b1b65cb-8ff6-473f-9eb6-73eb1ae6a346,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,HADOOP,1
1af0cefa-461e-47e0-b844-dc119f5a92f1,DADOS/BI,ENGENHARIA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,HADOOP,1
691da19e-0986-449d-b9f2-cbaa608400fd,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
541449af-ea81-4454-adfc-ca8fe81a57bf,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
6cb77df6-0d7a-41b3-8f87-fb9d63a4d06c,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
dcb93f34-c9c4-457e-aa99-ee00fba4f0e2,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,HADOOP,1
3e30f3a2-ebfe-4190-afeb-1284e1ab6023,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,HADOOP,1
3250edcd-e699-425e-be3a-7fc356929a4f,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,HADOOP,1
ae122437-aa9f-4a72-adc9-0dcdb10f57ce,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
a128a4fa-e8f5-4dd6-8bff-1755eb85d17f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,HADOOP,1
3581fc1a-d5f3-4b2d-8c1a-d0eef2f2b932,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,HADOOP,1
b5236bd5-5c1b-4132-949c-79c80503cb31,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,HADOOP,1
a58f233f-5cab-46e9-8013-0ef38efc2ebd,DADOS/BI,ENGENHARIA DE DADOS,ASSISTENTE,REMOTO,Entre 51 e 100 Candidaturas,HADOOP,1
1ac07f96-2588-4dfb-a73f-f092f4ed9c3c,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,HADOOP,1
38aba0f5-ddc6-45a0-8a05-4b28bb240b2a,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,HADOOP,1
e0aa6f6a-9774-4ad8-9e44-ca18f382f6d9,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,HADOOP,1
45f87b53-ca53-4bcd-9386-484a4149d305,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
9f2d8cea-ef89-4f37-b8bb-f058c015cf33,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,HADOOP,1
5c90c99d-f5a5-4e47-a86d-b97cb558435b,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,HADOOP,1
e3e8ba81-8c02-448a-bb3a-20b811a8f078,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,0 Candidaturas,HADOOP,1
54e98802-36c6-400c-9a2a-6427b9d13cbe,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,0 Candidaturas,HADOOP,1
97004ee1-e42e-467f-9d84-5e902d1072c4,DADOS/BI,ENGENHARIA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,HADOOP,1
8fa11ad9-2e12-4a21-821c-1fe84f1daacb,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
74b5c381-1e6b-4846-9d27-f5c4974bba42,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,HADOOP,1
d66a43b7-4b22-49c4-9ffa-1bb44fe7d871,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
8fcb35ab-3d4b-4bbc-8ab8-a1f4752f1236,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,PRESENCIAL,0 Candidaturas,HADOOP,1
cdb68f0c-bbc0-4847-b69b-e0b4945b2227,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
fd1dac4e-170b-4e05-a72d-42a0a9f95577,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,HADOOP,1
1910349f-e524-4dcb-a89d-68c43fa8706b,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,HADOOP,1
84c4cedb-a791-4c23-a549-c3f58519b50d,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
f77a7462-2850-4e69-b5bf-a44ff1455c93,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 51 e 100 Candidaturas,HADOOP,1
3cde4f0e-60fa-4525-9e3f-3627666017dd,DADOS/BI,ENGENHARIA DE DADOS,ASSISTENTE,REMOTO,0 Candidaturas,HADOOP,1
2c0b509a-7b7b-49cc-bf97-b27e4408586c,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 26 e 50 Candidaturas,HADOOP,1
207840cd-03b9-488b-aa47-47bbce325821,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,HADOOP,1
27fb9229-ac4a-428c-ac00-e0214b9b9323,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
b375729a-7b4d-4f86-b92e-de656aab5e99,DADOS/BI,BUSINESS INTELLIGENCE,PLENO-SÊNIOR,REMOTO,Entre 51 e 100 Candidaturas,HADOOP,1
9c77c541-8d83-453b-82ae-d712ac814a63,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,OUTRO,Entre 51 e 100 Candidaturas,HADOOP,1
e23eaa72-95f8-4014-b88a-514dbacb278e,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,HADOOP,1
2720e9a1-6bfd-469b-91ec-52eb1cae6174,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,PRESENCIAL,Entre 101 e 200 Candidaturas,HADOOP,1
0cbfd308-5e38-4e71-a802-94377a1f39ef,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,PRESENCIAL,Entre 101 e 200 Candidaturas,HADOOP,1
382d3273-4966-4241-afc2-8b806e14b4bc,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,HADOOP,1
03ec08d9-8549-425e-99bd-10db31a72622,DADOS/BI,ENGENHARIA DE DADOS,ASSISTENTE,OUTRO,Até 25 Candidaturas,HADOOP,1
2029f51b-e9a7-433d-b6ae-6775bdc7a808,DADOS/BI,ENGENHARIA DE DADOS,NÃO INFORMADO,REMOTO,Até 25 Candidaturas,HADOOP,1
d1b6a6ca-ae41-4416-a533-e1e88fd72831,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
f2dddd1a-b1b2-4bf4-aed8-4771c8c886f7,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,HADOOP,1
70578a55-07c5-4632-9c83-63b727945df6,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,PRESENCIAL,Até 25 Candidaturas,HADOOP,1
48a27107-97f5-44eb-8e55-7120194f021c,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,HÍBRIDO,Até 25 Candidaturas,HADOOP,1
40a86feb-1e80-4e9f-9de9-3bbf3204110a,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,HÍBRIDO,Até 25 Candidaturas,HADOOP,1
2090c25f-0be0-4ed5-9a55-4d52af555996,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,HADOOP,1
a62f1eef-6674-4a3c-beca-c052f6abeef6,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
af3cf8fb-5775-454a-8541-0c846a8f0331,CLOUD/DEVOPS/INFRA,CLOUD/DEVOPS/INFRA,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,HADOOP,1
c1364ac1-e2fd-437b-951a-b82ca8478f06,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,HADOOP,1
a12c913b-1a01-4a67-9709-bfba66fdc882,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
3bcf318e-dc23-4f4f-b0aa-6c85cd2495d3,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,HÍBRIDO,Até 25 Candidaturas,HADOOP,1
c0e684d8-41a9-4940-9d59-5c55a9026db6,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,HADOOP,1
3af4644c-60da-4479-bbcb-676a4a2187fa,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,PRESENCIAL,Até 25 Candidaturas,HADOOP,1
8e981d74-65ef-4b85-aaff-dc63fadc3bf6,DADOS/BI,ENGENHARIA DE DADOS,ASSISTENTE,OUTRO,Até 25 Candidaturas,HADOOP,1
66fd07fb-51a7-454c-a6a8-3673523277c1,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,REMOTO,Até 25 Candidaturas,HADOOP,1
3b52b310-7724-43b9-a889-19add9803d67,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,HADOOP,1
d5c0bd5b-b826-4c30-a04c-92fed49cf6d3,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,HADOOP,1
7fdbbf4b-f7d9-4be0-879f-2bbc4bc89d84,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,HADOOP,1
cd6ab886-6f83-4f4e-b1cf-c733d2b32611,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,HADOOP,1
1cc26099-5d96-40d5-8ecd-2636196c07e0,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,HADOOP,1
c9054014-c81e-4ced-b7a8-ab934efef393,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,NÃO INFORMADO,HÍBRIDO,Até 25 Candidaturas,HADOOP,1
b561ffff-7284-46a2-bef4-a8c6680e8dc7,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,Entre 101 e 200 Candidaturas,HTML,1
e6296b25-3170-4faf-97a2-a19e76dc167f,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,JÚNIOR,REMOTO,Entre 101 e 200 Candidaturas,HTML,1
96b73490-a963-4d87-ac42-597facfad5ea,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,OUTRO,0 Candidaturas,HTML,1
900b9526-516d-48ca-b4e5-ca3394919e8a,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,HTML,1
c78ad819-fe06-4102-9e39-15dd4c7b5e59,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,OUTRO,0 Candidaturas,HTML,1
9d1b4e3f-3a9a-48c6-95e4-4c142cd6c807,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,HTML,1
da202cb2-8519-419f-8f27-10b52027f6bd,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,PRESENCIAL,Até 25 Candidaturas,HTML,1
7827e161-70f3-4b8a-82fe-c1b7c136131a,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,HTML,1
1a89d760-54a2-4515-a85f-072a08823f3c,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Até 25 Candidaturas,HTML,1
2bed29cf-71fc-44a8-a72e-9a2c2f06a3b2,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,HTML,1
1bbb04f2-e4a5-4d8d-aa85-0c3fa281835b,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,Entre 101 e 200 Candidaturas,HTML,1
7d310fb9-7f1b-4323-a62c-e9fc1b693711,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,HÍBRIDO,Até 25 Candidaturas,HTML,1
d3352d9e-3ef3-47e4-8c71-4a7a8e5b318e,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,ASSISTENTE,OUTRO,Até 25 Candidaturas,HTML,1
494ff2be-eebe-45e3-81a1-5b3722932849,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,OUTRO,0 Candidaturas,HTML,1
dc4a297a-f382-4343-8896-e953cff54c91,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,OUTRO,0 Candidaturas,HTML,1
55b92b60-124e-4b7b-b838-b759b0db0465,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,0 Candidaturas,HTML,1
551c3ecb-1b89-436d-a581-a91594264b3f,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,ASSISTENTE,OUTRO,Até 25 Candidaturas,HTML,1
4f1dc612-9511-405f-974f-f6e4e3e757ed,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,PRESENCIAL,Até 25 Candidaturas,HTML,1
f80d6a7c-5734-46d9-acb5-cad488a106ea,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,HTML,1
7a55db90-3046-4e84-9ac9-020d54659702,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Até 25 Candidaturas,HTML,1
